1163.0;kurta
531.0;Set
625.0;Western Dress
744.0;Top
1099.0;Set
1315.0;kurta
518.0;Set
722.86;Set
337.0;Set
771.0;Top
0;Blouse
463.0;Set
539.0;kurta
845.0;Ethnic Dress
286.67;Top
568.0;Set
329.0;kurta
518.0;kurta
969.0;kurta
537.0;kurta
0.0;kurta
1301.0;kurta
625.0;Western Dress
545.0;Set
568.0;kurta
359.0;Top
825.0;kurta
259.0;Set
387.0;Set
0;kurta
735.0;Set
399.0;kurta
771.0;kurta
458.0;Western Dress
0;kurta
380.0;Set
759.0;kurta
429.0;Set
999.0;Set
738.0;Set
899.0;kurta
376.0;Set
499.0;kurta
329.0;Set
518.0;Set
1349.0;Set
1072.0;Set
777.0;kurta
362.0;Top
751.0;Ethnic Dress
709.0;Set
540.0;Ethnic Dress
885.0;Western Dress
396.0;Western Dress
648.0;kurta
649.0;kurta
0;Set
1068.0;kurta
799.0;Western Dress
574.0;Top
463.81;Western Dress
747.0;kurta
654.0;kurta
0;Western Dress
0;Set
828.0;kurta
0.0;Top
1099.0;Set
771.0;kurta
771.0;Set
682.0;Set
459.0;Set
458.0;Western Dress
1115.0;Set
788.0;Set
775.0;kurta
709.0;kurta
582.0;kurta
259.0;kurta
650.48;Set
330.0;Top
0;Set
635.0;Top
325.0;Set
759.0;kurta
458.0;kurta
574.0;kurta
399.0;Top
599.0;kurta
599.0;Set
324.0;kurta
0;Set
709.0;Set
560.0;Set
0;kurta
574.0;Set
539.0;kurta
761.0;Set
0;Western Dress
387.0;kurta
969.0;Set
721.0;Set
459.0;Set
1163.0;Set
730.0;kurta
487.0;Western Dress
496.0;kurta
0;kurta
517.0;kurta
925.0;kurta
1063.0;Set
850.0;Top
1115.0;kurta
526.0;Set
885.0;kurta
854.0;kurta
696.0;Western Dress
0;Top
405.0;Western Dress
771.0;Set
492.38;kurta
435.0;Set
709.0;kurta
1399.0;Set
716.0;Set
1477.0;Set
0.0;Set
574.0;Set
475.24;Top
744.0;Set
487.0;Set
0;Top
435.0;Set
1140.96;kurta
545.0;Top
692.0;kurta
635.0;Set
725.0;Set
622.86;Set
1133.0;kurta
635.0;Set
563.0;Top
432.0;kurta
700.0;Set
333.0;Set
0;kurta
655.0;Set
690.0;kurta
487.0;kurta
453.0;Top
399.0;kurta
581.0;kurta
540.0;Set
435.0;kurta
625.0;Western Dress
280.0;kurta
523.0;Set
1399.0;kurta
885.0;kurta
771.0;Set
292.0;Set
449.0;kurta
1065.0;Set
654.0;kurta
311.0;kurta
406.0;Top
469.0;Western Dress
999.0;kurta
300.95;kurta
680.0;Set
721.0;kurta
487.0;Top
495.0;Set
518.0;kurta
545.0;kurta
399.0;kurta
1091.0;Set
599.0;kurta
562.86;Set
0.0;kurta
435.0;kurta
1163.0;Set
471.0;Set
399.0;kurta
363.0;kurta
363.0;kurta
0;kurta
544.0;Set
354.0;Set
358.1;Set
518.0;kurta
771.0;Set
1296.0;Set
376.0;kurta
1091.0;kurta
387.0;kurta
725.0;Set
458.0;Set
368.0;kurta
496.0;Top
791.0;kurta
852.0;kurta
659.0;Top
499.0;Set
759.0;kurta
899.0;Set
478.0;Set
1146.0;kurta
292.0;kurta
547.0;Western Dress
690.0;Blouse
0;Set
625.0;Western Dress
837.0;Top
573.0;Western Dress
399.0;Western Dress
922.0;kurta
665.0;kurta
771.0;Top
0;Top
571.0;Set
665.0;kurta
1112.0;kurta
850.0;kurta
371.0;Set
369.0;Set
690.0;Western Dress
574.0;kurta
801.0;Set
329.0;kurta
730.0;Set
449.0;Top
563.0;Top
888.0;kurta
696.0;Western Dress
857.0;Set
449.0;kurta
724.0;Top
419.0;Set
399.0;kurta
278.1;kurta
1287.0;Western Dress
1147.0;kurta
1199.0;Set
569.0;Ethnic Dress
443.0;Set
453.0;Set
0;Set
589.0;kurta
413.0;Set
541.0;kurta
700.0;kurta
1213.0;Set
999.0;Top
655.0;Set
788.0;Set
764.0;Set
688.0;Western Dress
0;Set
459.0;Set
471.0;kurta
544.0;Set
1354.0;kurta
735.0;kurta
635.0;kurta
899.0;Set
798.0;kurta
360.0;Set
316.0;kurta
301.0;Set
0;kurta
1163.0;kurta
935.0;Set
481.0;Western Dress
1523.0;Set
909.0;Western Dress
626.0;Set
459.0;Western Dress
698.0;kurta
865.71;Western Dress
0.0;kurta
940.95;kurta
635.0;kurta
0.0;Top
836.0;kurta
735.0;Western Dress
432.0;Western Dress
543.0;kurta
429.0;Ethnic Dress
1091.0;kurta
301.0;kurta
435.0;Top
729.0;Set
0;Set
824.0;kurta
665.0;Top
469.0;Top
771.0;kurta
295.0;kurta
0;Set
406.0;Set
690.0;Blouse
1221.0;Set
399.0;Set
735.0;kurta
725.0;Set
824.0;kurta
574.0;kurta
475.24;Set
0.0;Set
0;Set
533.0;Set
599.0;kurta
1115.0;Set
631.0;Set
894.29;Set
1359.82;Western Dress
1133.0;Western Dress
1099.0;kurta
699.0;Set
545.0;Western Dress
399.0;kurta
446.0;Set
0;Top
353.0;kurta
574.29;Western Dress
297.0;Set
357.0;Set
399.0;kurta
487.0;kurta
798.0;kurta
1238.0;Set
0;Set
399.0;Set
376.0;Top
279.0;Western Dress
788.0;Top
442.0;Set
499.0;kurta
801.0;Set
399.0;Set
588.0;Set
791.0;Set
825.0;Set
472.0;Western Dress
885.0;Set
969.0;Set
648.0;Set
1349.0;Top
342.0;Set
493.0;Set
1398.0;kurta
362.0;Set
641.0;kurta
899.0;kurta
459.0;kurta
721.0;kurta
471.43;Set
0.0;Set
696.0;Set
735.0;Top
771.0;Set
376.0;kurta
759.0;Western Dress
459.0;kurta
517.0;Set
617.14;Set
487.0;Set
627.0;kurta
631.0;kurta
529.0;kurta
345.0;kurta
342.0;Western Dress
1556.0;Set
487.0;kurta
671.0;kurta
734.29;Set
499.0;Western Dress
246.67;Western Dress
666.0;Western Dress
316.0;kurta
646.0;kurta
435.0;Set
899.0;kurta
631.0;Set
399.0;Set
1473.0;Set
457.0;kurta
775.0;Set
574.0;kurta
758.0;Set
833.0;Set
625.0;Set
487.0;Western Dress
423.0;Set
301.0;kurta
759.0;kurta
345.0;kurta
597.0;kurta
1091.0;kurta
1115.0;kurta
791.0;kurta
496.0;Western Dress
0;Set
771.0;kurta
690.0;kurta
499.0;Blouse
1125.0;Top
1432.0;kurta
725.0;Set
665.0;kurta
735.0;Set
418.0;kurta
614.0;Set
301.0;Set
744.0;Set
399.0;kurta
359.0;Set
824.0;Set
1432.0;Set
0;Top
349.0;Set
353.0;kurta
0;Set
487.0;kurta
824.0;kurta
999.0;Set
0.0;Set
368.58;Western Dress
666.0;Set
764.0;Top
788.0;kurta
353.0;kurta
